AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AssessmentResultId,AnswerTypeId,ResourceDescription,TotalResponses,CorrectResponses,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses
694643,20,114,36,3600,42.85714286,0,2025-10-14 02:04:01,6982131,2,Responses,39,36,,,,2,5
694643,20,114,36,3600,42.85714286,0,2025-10-14 02:04:01,6982131,3,Reaction Time,,,,,,,
694643,20,114,36,3600,42.85714286,0,2025-10-14 02:04:01,6982131,4,Level,,,,14,"10:1:9,12:1:11,13:1:12,15:1:13,15:2:14",,
694643,20,114,36,3600,42.85714286,0,2025-10-14 02:04:01,6982131,6,Bonus Awards,,,0,,,,
694641,20,114,49,4900,58.33333333,0,2025-10-14 01:59:38,6982124,2,Responses,53,49,,,,11,6
694641,20,114,49,4900,58.33333333,0,2025-10-14 01:59:38,6982124,3,Reaction Time,,,,,,,
694641,20,114,49,4900,58.33333333,0,2025-10-14 01:59:38,6982124,4,Level,,,,19,"11:1:9,11:2:10,16:1:15,19:1:18,20:1:18",,
694641,20,114,49,4900,58.33333333,0,2025-10-14 01:59:38,6982124,6,Bonus Awards,,,0,,,,
694619,20,114,42,4200,50,0,2025-10-14 01:55:42,6982113,2,Responses,43,42,,,,1,10
694619,20,114,42,4200,50,0,2025-10-14 01:55:42,6982113,3,Reaction Time,,,,,,,
694619,20,114,42,4200,50,0,2025-10-14 01:55:42,6982113,4,Level,,,,17,"12:1:10,12:2:11,14:1:13,17:1:16,18:1:16",,
694619,20,114,42,4200,50,0,2025-10-14 01:55:42,6982113,6,Bonus Awards,,,0,,,,
694645,20,114,28,2800,33.33333333,0,2025-10-14 01:54:14,6982107,2,Responses,29,28,,,,1,6
694645,20,114,28,2800,33.33333333,0,2025-10-14 01:54:14,6982107,3,Reaction Time,,,,,,,
694645,20,114,28,2800,33.33333333,0,2025-10-14 01:54:14,6982107,4,Level,,,,11,"6:1:4,10:1:9,11:1:9,12:1:10,12:2:11",,
694645,20,114,28,2800,33.33333333,0,2025-10-14 01:54:14,6982107,6,Bonus Awards,,,0,,,,
513029,20,114,24,2400,28.57142857,0,2025-10-14 01:46:25,6982084,2,Responses,24,24,,,,3,2
513029,20,114,24,2400,28.57142857,0,2025-10-14 01:46:25,6982084,3,Reaction Time,,,,,,,
513029,20,114,24,2400,28.57142857,0,2025-10-14 01:46:25,6982084,4,Level,,,,10,"5:1:4,6:1:4,6:2:5,7:1:5,11:1:9",,
513029,20,114,24,2400,28.57142857,0,2025-10-14 01:46:25,6982084,6,Bonus Awards,,,0,,,,
694639,20,114,23,2300,27.38095238,0,2025-10-14 01:40:33,6982058,2,Responses,25,23,,,,1,2
694639,20,114,23,2300,27.38095238,0,2025-10-14 01:40:33,6982058,3,Reaction Time,,,,,,,
694639,20,114,23,2300,27.38095238,0,2025-10-14 01:40:33,6982058,4,Level,,,,10,"10:1:8,10:2:9,11:1:9,11:2:9,11:3:10",,
694639,20,114,23,2300,27.38095238,0,2025-10-14 01:40:33,6982058,6,Bonus Awards,,,0,,,,
694633,20,114,22,2200,26.19047619,0,2025-10-14 01:17:39,6982012,2,Responses,24,22,,,,1,6
694633,20,114,22,2200,26.19047619,0,2025-10-14 01:17:39,6982012,3,Reaction Time,,,,,,,
694633,20,114,22,2200,26.19047619,0,2025-10-14 01:17:39,6982012,4,Level,,,,10,"6:1:5,7:1:5,7:2:5,8:1:6,11:1:9",,
694633,20,114,22,2200,26.19047619,0,2025-10-14 01:17:39,6982012,6,Bonus Awards,,,0,,,,
694637,20,114,23,2300,27.38095238,0,2025-10-14 01:16:45,6982010,2,Responses,27,23,,,,1,2
694637,20,114,23,2300,27.38095238,0,2025-10-14 01:16:45,6982010,3,Reaction Time,,,,,,,
694637,20,114,23,2300,27.38095238,0,2025-10-14 01:16:45,6982010,4,Level,,,,11,"6:1:4,6:2:5,7:1:5,11:1:9,12:1:10",,
694637,20,114,23,2300,27.38095238,0,2025-10-14 01:16:45,6982010,6,Bonus Awards,,,0,,,,
694630,20,114,41,4100,48.80952381,0,2025-10-14 01:06:29,6981982,2,Responses,45,41,,,,10,10
694630,20,114,41,4100,48.80952381,0,2025-10-14 01:06:29,6981982,3,Reaction Time,,,,,,,
694630,20,114,41,4100,48.80952381,0,2025-10-14 01:06:29,6981982,4,Level,,,,16,"12:1:10,12:2:11,13:1:12,16:1:15,17:1:16",,
694630,20,114,41,4100,48.80952381,0,2025-10-14 01:06:29,6981982,6,Bonus Awards,,,0,,,,
694635,20,114,25,2500,29.76190476,0,2025-10-14 00:56:51,6981956,2,Responses,25,25,,,,0,5
694635,20,114,25,2500,29.76190476,0,2025-10-14 00:56:51,6981956,3,Reaction Time,,,,,,,
694635,20,114,25,2500,29.76190476,0,2025-10-14 00:56:51,6981956,4,Level,,,,11,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:10",,
694635,20,114,25,2500,29.76190476,0,2025-10-14 00:56:51,6981956,6,Bonus Awards,,,0,,,,
675066,20,114,27,2700,32.14285714,0,2025-10-14 00:51:38,6981941,2,Responses,28,27,,,,1,1
675066,20,114,27,2700,32.14285714,0,2025-10-14 00:51:38,6981941,3,Reaction Time,,,,,,,
675066,20,114,27,2700,32.14285714,0,2025-10-14 00:51:38,6981941,4,Level,,,,12,"11:1:9,12:1:10,12:2:11,12:3:11,13:1:11",,
675066,20,114,27,2700,32.14285714,0,2025-10-14 00:51:38,6981941,6,Bonus Awards,,,0,,,,
542352,20,114,51,5100,60.71428571,0,2025-10-14 00:45:42,6981929,2,Responses,51,51,,,,3,13
542352,20,114,51,5100,60.71428571,0,2025-10-14 00:45:42,6981929,3,Reaction Time,,,,,,,
542352,20,114,51,5100,60.71428571,0,2025-10-14 00:45:42,6981929,4,Level,,,,19,"12:1:10,12:2:11,13:1:11,19:1:18,20:1:18",,
542352,20,114,51,5100,60.71428571,0,2025-10-14 00:45:42,6981929,6,Bonus Awards,,,0,,,,
694609,20,114,10,1000,11.9047619,0,2025-10-14 00:10:06,6981888,2,Responses,14,10,,,,1,2
694609,20,114,10,1000,11.9047619,0,2025-10-14 00:10:06,6981888,3,Reaction Time,,,,,,,
694609,20,114,10,1000,11.9047619,0,2025-10-14 00:10:06,6981888,4,Level,,,,6,"6:1:4,6:2:4,6:3:5,7:1:5,7:2:6",,
694609,20,114,10,1000,11.9047619,0,2025-10-14 00:10:06,6981888,6,Bonus Awards,,,0,,,,
346169,20,114,13,1300,15.47619048,0,2025-10-13 23:49:33,6981855,2,Responses,15,13,,,,0,0
346169,20,114,13,1300,15.47619048,0,2025-10-13 23:49:33,6981855,3,Reaction Time,,,,,,,
346169,20,114,13,1300,15.47619048,0,2025-10-13 23:49:33,6981855,4,Level,,,,7,"5:1:4,6:1:4,6:2:4,7:1:5,8:1:6",,
346169,20,114,13,1300,15.47619048,0,2025-10-13 23:49:33,6981855,6,Bonus Awards,,,0,,,,
694605,20,114,56,5600,66.66666667,0,2025-10-13 23:43:27,6981844,2,Responses,59,56,,,,1,2
694605,20,114,56,5600,66.66666667,0,2025-10-13 23:43:27,6981844,3,Reaction Time,,,,,,,
694605,20,114,56,5600,66.66666667,0,2025-10-13 23:43:27,6981844,4,Level,,,,21,"13:1:12,14:1:12,22:1:20,22:2:21,22:3:21",,
694605,20,114,56,5600,66.66666667,0,2025-10-13 23:43:27,6981844,6,Bonus Awards,,,0,,,,
694279,20,114,19,1900,22.61904762,0,2025-10-13 23:40:04,6981838,2,Responses,21,19,,,,0,4
694279,20,114,19,1900,22.61904762,0,2025-10-13 23:40:04,6981838,3,Reaction Time,,,,,,,
694279,20,114,19,1900,22.61904762,0,2025-10-13 23:40:04,6981838,4,Level,,,,8,"6:1:5,8:1:6,8:2:7,9:1:7,9:2:8",,
694279,20,114,19,1900,22.61904762,0,2025-10-13 23:40:04,6981838,6,Bonus Awards,,,0,,,,
686606,20,114,21,2100,25,0,2025-10-13 23:39:16,6981836,2,Responses,23,21,,,,0,2
686606,20,114,21,2100,25,0,2025-10-13 23:39:16,6981836,3,Reaction Time,,,,,,,
686606,20,114,21,2100,25,0,2025-10-13 23:39:16,6981836,4,Level,,,,10,"8:1:6,8:2:7,9:1:7,10:1:8,11:1:9",,
686606,20,114,21,2100,25,0,2025-10-13 23:39:16,6981836,6,Bonus Awards,,,0,,,,
694265,20,114,33,3300,39.28571429,0,2025-10-13 23:35:19,6981829,2,Responses,37,33,,,,2,4
694265,20,114,33,3300,39.28571429,0,2025-10-13 23:35:19,6981829,3,Reaction Time,,,,,,,
694265,20,114,33,3300,39.28571429,0,2025-10-13 23:35:19,6981829,4,Level,,,,13,"12:1:10,12:2:11,14:1:12,14:2:13,14:3:13",,
694265,20,114,33,3300,39.28571429,0,2025-10-13 23:35:19,6981829,6,Bonus Awards,,,0,,,,
694304,20,114,66,6600,78.57142857,0,2025-10-13 23:35:00,6981827,2,Responses,68,66,,,,3,4
694304,20,114,66,6600,78.57142857,0,2025-10-13 23:35:00,6981827,3,Reaction Time,,,,,,,
694304,20,114,66,6600,78.57142857,0,2025-10-13 23:35:00,6981827,4,Level,,,,25,"21:1:20,23:1:22,24:1:23,25:1:24,26:1:24",,
694304,20,114,66,6600,78.57142857,0,2025-10-13 23:35:00,6981827,6,Bonus Awards,,,0,,,,
694601,20,114,12,1200,14.28571429,0,2025-10-13 23:18:46,6981776,2,Responses,14,12,,,,0,4
694601,20,114,12,1200,14.28571429,0,2025-10-13 23:18:46,6981776,3,Reaction Time,,,,,,,
694601,20,114,12,1200,14.28571429,0,2025-10-13 23:18:46,6981776,4,Level,,,,7,"6:1:4,6:2:5,8:1:6,8:2:6,8:3:6",,
694601,20,114,12,1200,14.28571429,0,2025-10-13 23:18:46,6981776,6,Bonus Awards,,,0,,,,
694237,20,114,80,8000,95.23809524,0,2025-10-13 23:15:20,6981768,2,Responses,83,80,,,,2,12
694237,20,114,80,8000,95.23809524,0,2025-10-13 23:15:20,6981768,3,Reaction Time,,,,,,,
694237,20,114,80,8000,95.23809524,0,2025-10-13 23:15:20,6981768,4,Level,,,,29,"25:1:24,27:1:26,28:1:27,29:1:28,30:1:29",,
694237,20,114,80,8000,95.23809524,0,2025-10-13 23:15:20,6981768,6,Bonus Awards,,,0,,,,
694611,20,114,46,4600,54.76190476,0,2025-10-13 22:58:32,6981734,2,Responses,48,46,,,,2,2
694611,20,114,46,4600,54.76190476,0,2025-10-13 22:58:32,6981734,3,Reaction Time,,,,,,,
694611,20,114,46,4600,54.76190476,0,2025-10-13 22:58:32,6981734,4,Level,,,,18,"17:1:16,17:2:16,18:1:16,18:2:17,19:1:18",,
694611,20,114,46,4600,54.76190476,0,2025-10-13 22:58:32,6981734,6,Bonus Awards,,,0,,,,
694581,20,114,25,2500,29.76190476,0,2025-10-13 22:55:07,6981727,2,Responses,27,25,,,,0,1
694581,20,114,25,2500,29.76190476,0,2025-10-13 22:55:07,6981727,3,Reaction Time,,,,,,,
694581,20,114,25,2500,29.76190476,0,2025-10-13 22:55:07,6981727,4,Level,,,,11,"10:1:9,11:1:9,11:2:9,11:3:10,12:1:11",,
694581,20,114,25,2500,29.76190476,0,2025-10-13 22:55:07,6981727,6,Bonus Awards,,,0,,,,
694571,20,114,27,2700,32.14285714,0,2025-10-13 22:37:55,6981677,2,Responses,27,27,,,,3,4
694571,20,114,27,2700,32.14285714,0,2025-10-13 22:37:55,6981677,3,Reaction Time,,,,,,,
694571,20,114,27,2700,32.14285714,0,2025-10-13 22:37:55,6981677,4,Level,,,,12,"11:1:9,11:2:9,12:1:10,13:1:11,13:2:11",,
694571,20,114,27,2700,32.14285714,0,2025-10-13 22:37:55,6981677,6,Bonus Awards,,,0,,,,
693151,20,114,40,4000,47.61904762,0,2025-10-13 22:29:44,6981660,2,Responses,41,40,,,,0,9
693151,20,114,40,4000,47.61904762,0,2025-10-13 22:29:44,6981660,3,Reaction Time,,,,,,,
693151,20,114,40,4000,47.61904762,0,2025-10-13 22:29:44,6981660,4,Level,,,,16,"11:1:9,12:1:10,12:2:11,13:1:12,17:1:15",,
693151,20,114,40,4000,47.61904762,0,2025-10-13 22:29:44,6981660,6,Bonus Awards,,,0,,,,
694584,20,114,17,1700,20.23809524,0,2025-10-13 22:29:34,6981659,2,Responses,19,17,,,,0,3
694584,20,114,17,1700,20.23809524,0,2025-10-13 22:29:34,6981659,3,Reaction Time,,,,,,,
694584,20,114,17,1700,20.23809524,0,2025-10-13 22:29:34,6981659,4,Level,,,,8,"8:1:6,8:2:7,9:1:7,9:2:7,9:3:8",,
694584,20,114,17,1700,20.23809524,0,2025-10-13 22:29:34,6981659,6,Bonus Awards,,,0,,,,
591098,20,114,62,6200,73.80952381,0,2025-10-13 21:52:29,6981568,2,Responses,63,62,,,,7,6
591098,20,114,62,6200,73.80952381,0,2025-10-13 21:52:29,6981568,3,Reaction Time,,,,,,,
591098,20,114,62,6200,73.80952381,0,2025-10-13 21:52:29,6981568,4,Level,,,,23,"18:1:16,18:2:17,20:1:18,23:1:22,24:1:23",,
591098,20,114,62,6200,73.80952381,0,2025-10-13 21:52:29,6981568,6,Bonus Awards,,,0,,,,
694230,20,114,70,7000,83.33333333,0,2025-10-13 21:52:01,6981565,2,Responses,73,70,,,,0,7
694230,20,114,70,7000,83.33333333,0,2025-10-13 21:52:01,6981565,3,Reaction Time,,,,,,,
694230,20,114,70,7000,83.33333333,0,2025-10-13 21:52:01,6981565,4,Level,,,,26,"18:1:16,19:1:18,21:1:20,25:1:24,27:1:26",,
694230,20,114,70,7000,83.33333333,0,2025-10-13 21:52:01,6981565,6,Bonus Awards,,,0,,,,
692479,20,114,25,2500,29.76190476,0,2025-10-13 21:24:08,6981492,2,Responses,27,25,,,,1,9
692479,20,114,25,2500,29.76190476,0,2025-10-13 21:24:08,6981492,3,Reaction Time,,,,,,,
692479,20,114,25,2500,29.76190476,0,2025-10-13 21:24:08,6981492,4,Level,,,,11,"7:1:5,10:1:8,11:1:9,12:1:10,12:2:11",,
692479,20,114,25,2500,29.76190476,0,2025-10-13 21:24:08,6981492,6,Bonus Awards,,,0,,,,
694229,20,114,41,4100,48.80952381,0,2025-10-13 21:11:23,6981448,2,Responses,45,41,,,,6,2
694229,20,114,41,4100,48.80952381,0,2025-10-13 21:11:23,6981448,3,Reaction Time,,,,,,,
694229,20,114,41,4100,48.80952381,0,2025-10-13 21:11:23,6981448,4,Level,,,,16,"12:1:10,15:1:13,15:2:14,16:1:14,17:1:16",,
694229,20,114,41,4100,48.80952381,0,2025-10-13 21:11:23,6981448,6,Bonus Awards,,,0,,,,
694562,20,114,43,4300,51.19047619,0,2025-10-13 21:02:13,6981424,2,Responses,45,43,,,,1,12
694562,20,114,43,4300,51.19047619,0,2025-10-13 21:02:13,6981424,3,Reaction Time,,,,,,,
694562,20,114,43,4300,51.19047619,0,2025-10-13 21:02:13,6981424,4,Level,,,,16,"13:1:11,14:1:13,15:1:13,17:1:16,17:2:16",,
694562,20,114,43,4300,51.19047619,0,2025-10-13 21:02:13,6981424,6,Bonus Awards,,,0,,,,
694301,20,114,57,5700,67.85714286,0,2025-10-13 20:54:05,6981405,2,Responses,62,57,,,,19,1
694301,20,114,57,5700,67.85714286,0,2025-10-13 20:54:05,6981405,3,Reaction Time,,,,,,,
694301,20,114,57,5700,67.85714286,0,2025-10-13 20:54:05,6981405,4,Level,,,,22,"20:1:19,21:1:19,21:2:20,21:3:20,23:1:21",,
694301,20,114,57,5700,67.85714286,0,2025-10-13 20:54:05,6981405,6,Bonus Awards,,,0,,,,
694240,20,114,23,2300,27.38095238,0,2025-10-13 20:42:00,6981368,2,Responses,25,23,,,,2,6
694240,20,114,23,2300,27.38095238,0,2025-10-13 20:42:00,6981368,3,Reaction Time,,,,,,,
694240,20,114,23,2300,27.38095238,0,2025-10-13 20:42:00,6981368,4,Level,,,,10,"8:1:6,10:1:8,10:2:9,11:1:9,11:2:9",,
694240,20,114,23,2300,27.38095238,0,2025-10-13 20:42:00,6981368,6,Bonus Awards,,,0,,,,
694534,20,114,20,2000,23.80952381,0,2025-10-13 20:26:15,6981328,2,Responses,22,20,,,,1,6
694534,20,114,20,2000,23.80952381,0,2025-10-13 20:26:15,6981328,3,Reaction Time,,,,,,,
694534,20,114,20,2000,23.80952381,0,2025-10-13 20:26:15,6981328,4,Level,,,,10,"6:1:5,7:1:5,8:1:6,9:1:7,11:1:9",,
694534,20,114,20,2000,23.80952381,0,2025-10-13 20:26:15,6981328,6,Bonus Awards,,,0,,,,
694559,20,114,29,2900,34.52380952,0,2025-10-13 20:19:06,6981308,2,Responses,32,29,,,,1,9
694559,20,114,29,2900,34.52380952,0,2025-10-13 20:19:06,6981308,3,Reaction Time,,,,,,,
694559,20,114,29,2900,34.52380952,0,2025-10-13 20:19:06,6981308,4,Level,,,,12,"9:1:8,11:1:10,12:1:10,12:2:11,13:1:12",,
694559,20,114,29,2900,34.52380952,0,2025-10-13 20:19:06,6981308,6,Bonus Awards,,,0,,,,
694385,20,114,56,5600,66.66666667,0,2025-10-13 20:16:23,6981303,2,Responses,59,56,,,,13,4
694385,20,114,56,5600,66.66666667,0,2025-10-13 20:16:23,6981303,3,Reaction Time,,,,,,,
694385,20,114,56,5600,66.66666667,0,2025-10-13 20:16:23,6981303,4,Level,,,,21,"12:1:10,12:2:10,12:3:10,21:1:20,22:1:21",,
694385,20,114,56,5600,66.66666667,0,2025-10-13 20:16:23,6981303,6,Bonus Awards,,,0,,,,
590816,20,114,40,4000,47.61904762,0,2025-10-13 20:08:37,6981287,2,Responses,42,40,,,,1,8
590816,20,114,40,4000,47.61904762,0,2025-10-13 20:08:37,6981287,3,Reaction Time,,,,,,,
590816,20,114,40,4000,47.61904762,0,2025-10-13 20:08:37,6981287,4,Level,,,,16,"10:1:8,11:1:9,12:1:10,14:1:13,17:1:16",,
590816,20,114,40,4000,47.61904762,0,2025-10-13 20:08:37,6981287,6,Bonus Awards,,,0,,,,
578659,20,114,19,1900,22.61904762,0,2025-10-13 20:01:54,6981268,2,Responses,22,19,,,,0,3
578659,20,114,19,1900,22.61904762,0,2025-10-13 20:01:54,6981268,3,Reaction Time,,,,,,,
578659,20,114,19,1900,22.61904762,0,2025-10-13 20:01:54,6981268,4,Level,,,,9,"3:1:2,4:1:2,5:1:3,8:1:6,10:1:8",,
578659,20,114,19,1900,22.61904762,0,2025-10-13 20:01:54,6981268,6,Bonus Awards,,,0,,,,
694244,20,114,49,4900,58.33333333,0,2025-10-13 20:00:11,6981266,2,Responses,55,49,,,,7,6
694244,20,114,49,4900,58.33333333,0,2025-10-13 20:00:11,6981266,3,Reaction Time,,,,,,,
694244,20,114,49,4900,58.33333333,0,2025-10-13 20:00:11,6981266,4,Level,,,,19,"16:1:14,18:1:17,18:2:17,20:1:18,20:2:19",,
694244,20,114,49,4900,58.33333333,0,2025-10-13 20:00:11,6981266,6,Bonus Awards,,,0,,,,
694548,20,114,22,2200,26.19047619,0,2025-10-13 19:58:59,6981262,2,Responses,26,22,,,,0,4
694548,20,114,22,2200,26.19047619,0,2025-10-13 19:58:59,6981262,3,Reaction Time,,,,,,,
694548,20,114,22,2200,26.19047619,0,2025-10-13 19:58:59,6981262,4,Level,,,,10,"8:1:6,9:1:7,9:2:7,11:1:9,11:2:9",,
694548,20,114,22,2200,26.19047619,0,2025-10-13 19:58:59,6981262,6,Bonus Awards,,,0,,,,
694554,20,114,41,4100,48.80952381,0,2025-10-13 19:54:17,6981242,2,Responses,49,41,,,,7,1
694554,20,114,41,4100,48.80952381,0,2025-10-13 19:54:17,6981242,3,Reaction Time,,,,,,,
694554,20,114,41,4100,48.80952381,0,2025-10-13 19:54:17,6981242,4,Level,,,,16,"12:1:11,13:1:12,15:1:14,17:1:16,17:2:16",,
694554,20,114,41,4100,48.80952381,0,2025-10-13 19:54:17,6981242,6,Bonus Awards,,,0,,,,
694280,20,114,19,1900,22.61904762,0,2025-10-13 19:44:21,6981205,2,Responses,21,19,,,,0,1
694280,20,114,19,1900,22.61904762,0,2025-10-13 19:44:21,6981205,3,Reaction Time,,,,,,,
694280,20,114,19,1900,22.61904762,0,2025-10-13 19:44:21,6981205,4,Level,,,,10,"8:1:6,8:2:6,8:3:7,10:1:8,11:1:9",,
694280,20,114,19,1900,22.61904762,0,2025-10-13 19:44:21,6981205,6,Bonus Awards,,,0,,,,
694250,20,114,25,2500,29.76190476,0,2025-10-13 19:41:49,6981197,2,Responses,25,25,,,,2,1
694250,20,114,25,2500,29.76190476,0,2025-10-13 19:41:49,6981197,3,Reaction Time,,,,,,,
694250,20,114,25,2500,29.76190476,0,2025-10-13 19:41:49,6981197,4,Level,,,,11,"8:1:6,11:1:9,11:2:9,12:1:10,12:2:10",,
694250,20,114,25,2500,29.76190476,0,2025-10-13 19:41:49,6981197,6,Bonus Awards,,,0,,,,
694235,20,114,17,1700,20.23809524,0,2025-10-13 19:39:41,6981187,2,Responses,17,17,,,,0,6
694235,20,114,17,1700,20.23809524,0,2025-10-13 19:39:41,6981187,3,Reaction Time,,,,,,,
694235,20,114,17,1700,20.23809524,0,2025-10-13 19:39:41,6981187,4,Level,,,,8,"6:1:4,7:1:5,7:2:5,8:1:6,9:1:8",,
694235,20,114,17,1700,20.23809524,0,2025-10-13 19:39:41,6981187,6,Bonus Awards,,,0,,,,
694267,20,114,29,2900,34.52380952,0,2025-10-13 19:36:56,6981173,2,Responses,33,29,,,,0,10
694267,20,114,29,2900,34.52380952,0,2025-10-13 19:36:56,6981173,3,Reaction Time,,,,,,,
694267,20,114,29,2900,34.52380952,0,2025-10-13 19:36:56,6981173,4,Level,,,,12,"10:1:8,10:2:8,11:1:9,11:2:10,13:1:12",,
694267,20,114,29,2900,34.52380952,0,2025-10-13 19:36:56,6981173,6,Bonus Awards,,,0,,,,
694549,20,114,57,5700,67.85714286,0,2025-10-13 19:33:43,6981166,2,Responses,61,57,,,,3,2
694549,20,114,57,5700,67.85714286,0,2025-10-13 19:33:43,6981166,3,Reaction Time,,,,,,,
694549,20,114,57,5700,67.85714286,0,2025-10-13 19:33:43,6981166,4,Level,,,,22,"20:1:18,20:2:19,20:3:19,21:1:20,23:1:21",,
694549,20,114,57,5700,67.85714286,0,2025-10-13 19:33:43,6981166,6,Bonus Awards,,,0,,,,
635695,20,114,44,4400,52.38095238,0,2025-10-13 19:30:13,6981158,2,Responses,46,44,,,,8,0
635695,20,114,44,4400,52.38095238,0,2025-10-13 19:30:13,6981158,3,Reaction Time,,,,,,,
635695,20,114,44,4400,52.38095238,0,2025-10-13 19:30:13,6981158,4,Level,,,,17,"13:1:11,13:2:12,14:1:12,14:2:13,18:1:17",,
635695,20,114,44,4400,52.38095238,0,2025-10-13 19:30:13,6981158,6,Bonus Awards,,,0,,,,
694266,20,114,49,4900,58.33333333,0,2025-10-13 18:58:45,6981092,2,Responses,56,49,,,,0,6
694266,20,114,49,4900,58.33333333,0,2025-10-13 18:58:45,6981092,3,Reaction Time,,,,,,,
694266,20,114,49,4900,58.33333333,0,2025-10-13 18:58:45,6981092,4,Level,,,,19,"12:1:11,14:1:12,19:1:18,20:1:18,20:2:19",,
694266,20,114,49,4900,58.33333333,0,2025-10-13 18:58:45,6981092,6,Bonus Awards,,,0,,,,
684411,20,114,24,2400,28.57142857,0,2025-10-13 18:57:36,6981089,2,Responses,26,24,,,,7,1
684411,20,114,24,2400,28.57142857,0,2025-10-13 18:57:36,6981089,3,Reaction Time,,,,,,,
684411,20,114,24,2400,28.57142857,0,2025-10-13 18:57:36,6981089,4,Level,,,,10,"9:1:7,10:1:8,11:1:9,11:2:9,11:3:9",,
684411,20,114,24,2400,28.57142857,0,2025-10-13 18:57:36,6981089,6,Bonus Awards,,,0,,,,
694222,20,114,29,2900,34.52380952,0,2025-10-13 18:52:19,6981073,2,Responses,31,29,,,,3,6
694222,20,114,29,2900,34.52380952,0,2025-10-13 18:52:19,6981073,3,Reaction Time,,,,,,,
694222,20,114,29,2900,34.52380952,0,2025-10-13 18:52:19,6981073,4,Level,,,,12,"11:1:9,12:1:11,12:2:11,13:1:11,13:2:12",,
694222,20,114,29,2900,34.52380952,0,2025-10-13 18:52:19,6981073,6,Bonus Awards,,,0,,,,
693193,20,114,101,10100,100,0,2025-10-13 18:45:32,6981057,2,Responses,102,101,,,,2,12
693193,20,114,101,10100,100,0,2025-10-13 18:45:32,6981057,3,Reaction Time,,,,,,,
693193,20,114,101,10100,100,0,2025-10-13 18:45:32,6981057,4,Level,,,,29,"27:1:26,30:1:30,30:1:30,30:1:30,30:1:30",,
693193,20,114,101,10100,100,0,2025-10-13 18:45:32,6981057,6,Bonus Awards,,,0,,,,
693875,20,114,12,1200,14.28571429,0,2025-10-13 18:20:39,6980989,2,Responses,15,12,,,,0,2
693875,20,114,12,1200,14.28571429,0,2025-10-13 18:20:39,6980989,3,Reaction Time,,,,,,,
693875,20,114,12,1200,14.28571429,0,2025-10-13 18:20:39,6980989,4,Level,,,,7,"6:1:4,6:2:5,8:1:6,8:2:6,8:3:6",,
693875,20,114,12,1200,14.28571429,0,2025-10-13 18:20:39,6980989,6,Bonus Awards,,,0,,,,
692456,20,114,44,4400,52.38095238,0,2025-10-13 18:09:36,6980962,2,Responses,49,44,,,,1,10
692456,20,114,44,4400,52.38095238,0,2025-10-13 18:09:36,6980962,3,Reaction Time,,,,,,,
692456,20,114,44,4400,52.38095238,0,2025-10-13 18:09:36,6980962,4,Level,,,,17,"12:1:11,12:2:11,13:1:11,17:1:16,18:1:17",,
692456,20,114,44,4400,52.38095238,0,2025-10-13 18:09:36,6980962,6,Bonus Awards,,,0,,,,
614546,20,114,24,2400,28.57142857,0,2025-10-13 18:06:37,6980960,2,Responses,36,24,,,,2,6
614546,20,114,24,2400,28.57142857,0,2025-10-13 18:06:37,6980960,3,Reaction Time,,,,,,,
614546,20,114,24,2400,28.57142857,0,2025-10-13 18:06:37,6980960,4,Level,,,,10,"7:1:5,7:2:5,7:3:6,8:1:6,11:1:9",,
614546,20,114,24,2400,28.57142857,0,2025-10-13 18:06:37,6980960,6,Bonus Awards,,,0,,,,
661223,20,114,48,4800,57.14285714,0,2025-10-13 17:56:47,6980929,2,Responses,55,48,,,,8,4
661223,20,114,48,4800,57.14285714,0,2025-10-13 17:56:47,6980929,3,Reaction Time,,,,,,,
661223,20,114,48,4800,57.14285714,0,2025-10-13 17:56:47,6980929,4,Level,,,,18,"12:1:10,17:1:15,17:2:16,19:1:18,19:2:18",,
661223,20,114,48,4800,57.14285714,0,2025-10-13 17:56:47,6980929,6,Bonus Awards,,,0,,,,
694283,20,114,15,1500,17.85714286,0,2025-10-13 17:47:30,6980894,2,Responses,18,15,,,,0,8
694283,20,114,15,1500,17.85714286,0,2025-10-13 17:47:30,6980894,3,Reaction Time,,,,,,,
694283,20,114,15,1500,17.85714286,0,2025-10-13 17:47:30,6980894,4,Level,,,,7,"5:1:4,6:1:5,7:1:6,8:1:6,8:2:7",,
694283,20,114,15,1500,17.85714286,0,2025-10-13 17:47:30,6980894,6,Bonus Awards,,,0,,,,
694529,20,114,17,1700,20.23809524,0,2025-10-13 17:46:09,6980888,2,Responses,21,17,,,,0,6
694529,20,114,17,1700,20.23809524,0,2025-10-13 17:46:09,6980888,3,Reaction Time,,,,,,,
694529,20,114,17,1700,20.23809524,0,2025-10-13 17:46:09,6980888,4,Level,,,,8,"2:1:2,3:1:2,7:1:6,8:1:7,9:1:8",,
694529,20,114,17,1700,20.23809524,0,2025-10-13 17:46:09,6980888,6,Bonus Awards,,,0,,,,
694525,20,114,54,5400,64.28571429,0,2025-10-13 17:37:57,6980866,2,Responses,58,54,,,,12,3
694525,20,114,54,5400,64.28571429,0,2025-10-13 17:37:57,6980866,3,Reaction Time,,,,,,,
